track_name,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,loudness,valence,mode
"Vilagaadhe Enadhuyirae - From ""Oru Kuppai Kathai""",0.4657726830323348,0.15828194309206972,0.7954418692964033,0.04098360655737706,0.14159678221422362,0.0,0.75,0.2890322580645161,0.09090909090909091,0.661039755351682,0.40103890596840874,0.0
Azhagae,0.6690818643884504,0.06339932922211405,0.5576263543261301,0.01031656302996043,0.3086259797636727,0.024947589098532497,0.75,0.6761290322580646,0.7272727272727273,0.7844240570846075,0.6183610728294286,1.0
Ennai Kollathey,0.46793554666378284,0.237260629665693,0.31466647679400006,0.008055398530243077,0.3318832098022036,2.1278825995807127e-05,0.75,0.1845161290322581,0.4545454545454546,0.7374923547400611,0.37135587829958655,0.0
"Sevatha Pulla - From ""Theeran Adhigaaram Ondru""",0.5371471828701201,0.11608785026506548,0.6467359701899913,0.09129451667608818,0.37734052305933213,4.486373165618448e-06,0.75,0.6154838709677422,0.4545454545454546,0.7145361875637105,0.654404749284427,1.0
Marandhadhae,0.46793554666378284,0.13231634750622095,0.6755372803113913,0.008196721311475412,0.014950593186223602,3.008385744234801e-05,0.5,0.35870967741935483,0.8181818181818182,0.6959021406727828,0.19325771228665323,0.0
Neenda Naal,0.30896506975235205,0.6646110570161204,0.4100418906570782,0.015404183154324472,0.4756551773131218,1.981132075471698e-05,0.75,0.5109677419354839,0.36363636363636365,0.6544750254841998,0.20385879359694686,1.0
Pogatha Yennavittu,0.5533686601059803,0.0785459266471925,0.7222874909513808,0.09878462408140193,0.7124560649781636,0.0,0.75,0.23612903225806453,0.8181818181818182,0.7556778797145769,0.41270009540973174,1.0
Sakkarakatti,0.7750621823294042,0.04792816185221249,0.11241648569428131,0.08790276992651216,0.3223688884228046,0.0,0.75,0.527741935483871,0.09090909090909091,0.871518858307849,0.7561751298632461,1.0
Medhakavitta Medhakavitta,0.5047042283983996,0.12690684842583583,0.7236165996178814,0.050593555681175816,0.5052552882712521,1.5513626834381552e-05,0.75,0.5161290322580645,0.09090909090909091,0.5795310907237513,0.14449273825930248,0.0
Kanmani,0.6333946144695578,0.09769555339175594,0.4389974723201253,0.014556246466930468,0.4566265345543238,0.0,0.75,0.6399999999999999,0.6363636363636364,0.858348623853211,0.8293225909042722,0.0
Po Po Yen,0.5101113874770197,0.10418695228821813,0.4095434749071404,0.00862068965517241,0.38368340397893147,5.817610062893082e-05,0.5,0.5535483870967743,0.0,0.691743119266055,0.3247111205342945,0.0
"Neethanae (From ""Mersal"")",0.4073753649832378,0.08060153629773885,0.1659843117709186,0.027699265121537586,0.756856231415359,0.0008259958071278826,0.75,0.4799999999999999,0.18181818181818182,0.6481957186544343,0.5261316654298739,0.0
Nee Paarkum,0.046177138531415585,0.16910094125284003,0.18364840328954396,0.012012436404748444,0.4037691935576627,0.0,0.75,0.5612903225806452,0.18181818181818182,0.4615698267074414,0.4985688540231103,0.0
Uyire Uyire,0.5176814101870878,0.10959645136860328,0.3084244128781136,0.004946297343131713,0.3043973924839398,1.8658280922431865e-05,0.75,0.6270967741935485,1.0,0.7736187563710499,0.3702957701685572,0.0
"Yavvana - From ""Sathya""",0.8226451822212609,0.09985935302391001,0.6165877508395933,0.04070096099491239,0.08377085116387635,0.0,0.75,0.6154838709677422,0.4545454545454546,0.8184301732925586,0.5017491784161985,0.0
"Kadhal Devathai (From ""Sakka Podu Podu Raja"")",0.7869579323023684,0.32381261495185554,0.45686330354705884,0.011023176936122099,0.01014057515552744,0.06058700209643606,0.75,0.649032258064516,0.0,0.8006523955147808,0.30668928230679526,1.0
Vennira Iravugal,0.6247431599437656,0.060261819755490664,0.2611283183215257,0.008762012436404752,0.6997703031389649,6.519916142557652e-05,0.75,0.6438709677419354,0.2727272727272727,0.7812028542303772,0.33425209371355874,1.0
Sandhanatha,0.9188926138206986,0.29676511954992973,0.2314013789502415,0.3866591294516676,0.34985470574106836,0.001540880503144654,0.75,0.7754838709677421,0.09090909090909091,0.7786748216106014,0.9469945934485318,1.0
Goindhammavaala,0.4387368876392343,0.03840744347073462,0.6765103777279362,1.0,0.6352843471230384,3.480083857442348e-05,0.5,0.8412903225806452,0.5454545454545454,0.6105198776758409,0.6957489663945722,0.0
Kaarkuzhal Kadavaiye,0.47874986482102305,0.09769555339175594,0.49838014881270254,0.05610514414923686,0.37416908259953247,0.0001320754716981132,0.75,0.6541935483870969,0.36363636363636365,0.611743119266055,0.40103890596840874,0.0
Maadila Nikkura Maankutty,0.4387368876392343,0.06469760900140648,0.6346909228998303,0.44742792538157156,0.4745980304931886,0.00016037735849056605,0.75,0.8064516129032258,0.9090909090909092,0.5882976554536188,0.846284321000742,0.0
Bhoomi Bhoomi,0.18676327457553799,0.2772909228605432,0.43921701259093127,0.02628603730921425,0.518998196930384,1.0796645702306081e-06,0.75,0.6193548387096774,0.0,0.5501732925586136,0.3724159864306159,0.0
Kalla Kalavaani,0.4852384557153671,0.25457102672292553,0.5164121186229484,0.028264556246466933,0.0017256864688589917,0.027987421383647803,0.75,0.7561290322580645,0.18181818181818182,0.6409378185524974,0.030849146612954514,1.0
Hayati,0.6398832053639019,0.9902629016553071,0.5339516062040894,0.03716789146410402,0.0030788343983735164,1.5199161425576521e-06,0.75,0.663225806451613,1.0,0.7354128440366972,0.7625357786494222,0.0
Kambathu Ponnu,0.7242348869903753,0.07389375743806124,0.2611342518423583,0.1153193894855851,0.3371689439018697,5.251572327044026e-06,0.75,0.8103225806451613,0.4545454545454546,0.8707441386340469,0.909890808862504,0.0
Devathaiya Kandein,0.39872391045744565,0.09444985394352484,0.3799174053900104,0.02133973996608253,0.11939669899562595,2.578616352201258e-05,0.75,0.8787096774193548,0.6363636363636364,0.6024464831804281,0.8060002120216263,0.0
En Kadhal Solla,0.3749324105115172,0.09120415449529375,0.35025573474788474,0.011164499717354441,0.03693924704083462,0.007169811320754717,0.75,0.8722580645161291,0.0,0.807624872579001,0.5579349093607548,0.0
Enthan Uyir,0.304639342489456,0.08189981607703128,0.30238408867053534,0.02006783493499152,0.7769420209940902,0.0,0.75,0.8103225806451613,0.9090909090909092,0.5532721712538227,0.6798473444291319,1.0
Kaadhal illamale,0.2516491835189791,0.032889754408741756,0.24955795269797199,0.028264556246466933,0.38262625715899823,4.150943396226415e-05,0.75,0.56,0.6363636363636364,0.20069317023445465,0.5462737199194319,1.0
Kaadhal Vaithu,0.7685735914350601,0.19398463702261176,0.32194097333475746,0.019643866591294516,0.0282706431173822,0.07064989517819707,0.75,0.5948387096774195,0.9090909090909092,0.7157186544342508,0.6734866956429556,0.0
Kaatrukullai,0.5652644100789446,0.10851455155252625,0.43908647513261423,0.010881854154889764,0.4555693877343906,0.00129979035639413,0.75,0.7832258064516131,0.4545454545454546,0.805993883792049,0.5134103678575215,0.0
Kadhal Valarthen,0.6225802963123176,0.12907064805798985,0.45653102638043375,0.03985302430751838,0.48305520505265437,1.960167714884696e-06,0.75,0.6670967741935485,0.4545454545454546,0.745361875637105,0.5102300434644335,0.0
Kannazhaga - The Kiss of Love,0.4657726830323348,0.41252839987017215,0.37942492316090526,0.006076879592990386,0.4555693877343906,0.0,0.75,0.48516129032258065,0.7272727272727273,0.7502548419979613,0.6109403159122231,0.0
Kulliruthu Kulliruthu,0.36195522872282904,0.11716975008114251,0.21576061803552998,0.0763143018654607,0.5179410501104508,0.00016352201257861635,0.75,0.5741935483870968,0.6363636363636364,0.531335372069317,0.21551998303826986,0.0
Malargale,0.43441116037633826,0.10202315265606407,0.5280418194548282,0.048897682306387795,0.04518499223631375,0.0059119496855345914,0.75,0.7419354838709677,0.2727272727272727,0.5799796126401631,0.4964486377610516,0.0
Mazhi Peyyum,0.6204174326808695,0.12690684842583583,0.5571635397011878,0.02812323346523459,0.44076933225532544,2.20125786163522e-05,0.75,0.6451612903225807,0.18181818181818182,0.7064220183486238,0.6183610728294286,0.0
Nanbane,0.26030063804477127,0.20480363518338207,0.33625262558296853,0.02388355002826456,0.8667995006884139,0.005702306079664571,0.75,0.32645161290322583,0.18181818181818182,0.7840163098878695,0.24202268631400403,0.0
New York,0.714502000648859,0.06123552958995998,0.480864395314892,0.005935556811758051,0.23251140872848072,0.0004255765199161426,0.75,0.5883870967741935,0.0,0.6914984709480123,0.5823173963744301,1.0
Oru Naalil,0.38790959230020544,0.04749540192578168,0.2017456418289485,0.03617863199547767,0.33294035662213683,1.079664570230608e-05,0.75,0.6619354838709677,0.5454545454545454,0.6077879714576963,0.7741969680907452,1.0
Paakatha,0.5414729101330161,0.1063507519203722,0.5876025015723831,0.0317976257772753,0.024782058611602566,0.03784067085953879,0.75,0.7341935483870969,0.7272727272727273,0.6465239551478084,0.7593554542563342,1.0
Vaseegara,0.24624202444035898,0.1236611489776047,0.5803873402399516,0.027840587902769928,0.628941466203439,0.016142557651991615,0.75,0.6399999999999999,1.0,0.37818552497451585,0.6395632354500159,0.0
"Mun Paniya (From ""Nandhaa"")",0.2332648426516708,0.09985935302391001,0.4388491342993106,0.03999434708875071,0.3995406062779298,0.0,0.75,0.606451612903226,0.4545454545454546,0.38882772680937827,0.48054701579561115,0.0
Melliname,0.36195522872282904,0.05463594071189008,0.2726274816950883,0.05893159977388356,0.600398502065242,6.278825995807129e-05,0.75,0.598709677419355,0.8181818181818182,0.5834454638124362,0.5377928548711969,1.0
Venmathiye,0.30896506975235205,0.3595153088823975,0.46294516240046524,0.03631995477671001,0.2039684445902837,1.5303983228511532e-06,0.75,0.824516129032258,1.0,0.46336391437308866,0.45404431251987704,1.0
"Snehidhane, Pt. 2",0.30247647885800794,0.057340690252082674,0.34439934968611674,0.02388355002826456,0.37945481669919856,1.4884696016771488e-06,0.75,0.7380645161290325,0.7272727272727273,0.4427726809378185,0.49008798897487543,1.0
Evano Oruvan,0.29382502433221586,0.16477334198853189,0.4089501228238813,0.049745618993781805,0.45979797501412345,4.2348008385744236e-05,0.75,0.5251612903225806,0.9090909090909092,0.47910295616717635,0.35863458072723414,0.0
Nenjai Poopol,0.22569481994160268,0.07183814778751488,0.23722216288701392,0.013425664217071788,0.4798837645928547,0.0,0.75,0.48774193548387096,0.8181818181818182,0.49019367991845053,0.39149793278914446,0.0
Poongatrile,0.29815075159511195,0.08373904576436224,0.45100691848529084,0.020774448841153197,0.28219730926534214,0.0,0.75,0.7122580645161292,1.0,0.49683995922528035,0.6024594508639881,0.0
"Enadhuyire (From ""Bheema"")",0.6225802963123176,0.053662230877420766,0.4391220762576098,0.013708309779536458,0.2895973370048747,1.6876310272536687e-05,0.75,0.5974193548387097,0.9090909090909092,0.7549031600407747,0.5346125304781089,0.0
Thodu Vaanam,0.5252514328971559,0.17342854051714812,0.5394163788909063,0.0534200113058225,0.4164549553968614,0.0,0.75,0.5548387096774194,0.0,0.7629765545361875,0.3724159864306159,0.0
Pogadhe,0.48956418297826326,0.13772584658660608,0.20270687220382833,0.01625211984171849,0.7653134059748247,2.9350104821802935e-06,0.75,0.5896774193548389,0.36363636363636365,0.7122935779816514,0.09360754796989292,1.0
Poi Vazhva,0.38899102411592945,0.17775613978145627,0.432434998279279,0.01625211984171849,0.6659416049011019,3.19706498951782e-06,0.5,0.6399999999999999,0.7272727272727273,0.6264627930682977,0.3331919855825294,0.0
Pazhangkalla,0.5198442738185358,0.24699772801038627,0.20184651168310258,0.1124929338609384,0.6891988349396327,0.0,0.75,0.6851612903225808,0.0,0.7112334352701326,0.3480334994169405,0.0
Enga Povadhu,0.4906456147939872,0.07865411662880017,0.24309041499044703,0.01215375918598078,0.823456481071152,0.006278825995807128,0.75,0.6425806451612903,0.4545454545454546,0.7084199796126401,0.6066998833881055,0.0
Enkeyoo Partha,0.4117010922461339,0.13988964621876016,0.43911020921594457,0.012295081967213108,0.5137124628307178,0.001069182389937107,0.75,0.8051612903225807,0.6363636363636364,0.6790621814475026,0.6575850736775152,0.0
Venmegam,0.39007245593165346,0.09985935302391001,0.4091518625321894,0.07179197286602601,0.4418264790752587,2.3375262054507338e-05,0.75,0.7806451612903227,0.2727272727272727,0.5713761467889908,0.5536944768366374,1.0
Jodi Nilave - The Pain of Tamizh,0.24624202444035898,0.14313534566699126,0.43884320077847794,0.00975127190503109,0.9524283931030051,0.44549266247379454,0.5,0.45419354838709686,0.18181818181818182,0.5357798165137615,0.30456906604473655,0.0
Neeya Pesiyathu,0.4938899102411593,0.08763388510223954,0.43926448075759195,0.021057094403617867,0.14688251631388974,3.459119496855346e-06,0.0,0.6980645161290324,0.6363636363636364,0.6917838939857288,0.3141100392240008,1.0
Veesum Kaatrukku,0.39872391045744565,0.11284215081683437,0.23733489978283318,0.02529677784058791,0.21348276596968274,2.9035639412997908e-06,0.75,0.12387096774193546,0.6363636363636364,0.5896432212028542,0.14661295452136114,0.0
Arabu Naadu,0.42684113766627013,0.062101049442821604,0.2314310465544045,0.05370265686828717,0.1011080590107812,1.1111111111111112e-06,0.75,0.7058064516129032,0.4545454545454546,0.6374311926605505,0.8155411852008906,0.0
Eppo Nee,0.5793230236833568,0.10094125283998703,0.3502616682687173,0.025579423403052574,0.050153582289999894,0.006907756813417191,0.75,0.6761290322580646,0.09090909090909091,0.808644240570846,0.2685253895897381,1.0
Kannan Varum Velai,0.593381637287769,0.065238558909445,0.6189552256517973,0.03476540418315433,0.509483875550985,0.00012159329140461216,0.5,0.6593548387096775,0.18181818181818182,0.784750254841998,0.6268419378776635,0.0
Machaan Machaan,0.6669190007570024,0.11825164989721955,0.7593660626342459,0.09341435839457321,0.34985470574106836,0.0020440251572327044,0.75,0.5535483870967743,0.9090909090909092,0.6012640163098879,0.8303826990353016,0.0
Mobila Mobila,0.5479615010273602,0.05917991993941363,0.43908054161178167,0.02416619559072923,0.12785387355509173,5.366876310272537e-06,0.75,0.832258064516129,0.8181818181818182,0.6007339449541285,0.6374430191879572,1.0
Oh Intha Kaathal,0.418189683140478,0.1204154495293736,0.20184651168310258,0.24250989259468628,0.0434935573244206,0.0004916142557651992,0.75,0.7961290322580645,1.0,0.5336595310907237,0.8812678893247111,0.0
Taniye Tanantaniye (Earth) - Revival,0.48415702389964316,0.04695445201774316,0.7352581674914261,0.0648671565856416,0.2779687219856093,2.651991614255765e-05,0.75,0.6670967741935485,0.18181818181818182,0.6470948012232416,0.819781617725008,1.0
Yaro Yevalo,0.6582675462312102,0.1236611489776047,0.43914581034094013,0.03335217637083098,0.050153582289999894,0.0,0.75,0.7574193548387098,0.8181818181818182,0.6313149847094801,0.9342732958761795,0.0
Eno Kangal,0.7793879095923003,0.03526993400411122,0.37978686793169336,0.027699265121537586,0.18176836137168603,8.165618448637317e-06,0.75,0.7561290322580645,0.09090909090909091,0.7505402650356778,0.7975193469733913,0.0
Konjam Konjam,0.6301503190223857,0.12257924916152767,0.4988370299168121,0.044799321650650085,0.4027120467377295,1.4360587002096436e-06,0.75,0.8374193548387097,0.7272727272727273,0.8037512742099898,0.9554754584967667,0.0
En Kannodu,0.9675570455282794,0.10526885210429517,0.5281189552256519,0.06062747314867157,0.18811124229128537,3.7211740041928725e-05,0.75,0.623225806451613,0.0,0.8316819571865444,0.854765186048977,0.0
Neethane,0.8529252730615334,0.03418803418803419,0.3799055383483452,0.017100056529112485,0.5686840974672455,0.0072536687631027255,0.75,0.663225806451613,0.0,0.8869724770642202,0.4731262588784056,0.0
Ennamo Nadakirathu,0.883205363901806,0.2502434274586174,0.3797809344108608,0.01780667043527416,0.01706488682609004,0.0074528301886792455,0.75,0.6993548387096775,0.4545454545454546,0.7116411824668705,0.874907240538535,0.0
Chinna Chinnathai,0.7318049097004434,0.07692307692307694,0.27317929913251926,0.03420011305822499,0.042753554550467344,9.08805031446541e-05,0.75,0.6412903225806452,0.36363636363636365,0.5565341488277269,0.7572352379942754,1.0
"Kurukku Siruthvalea ( From ""Mudhalvan"")",0.48956418297826326,0.3941361029968626,0.18397474693533655,0.08634821933295647,0.17965406773181963,1.8553459119496855e-06,0.75,0.6348387096774193,1.0,0.6813455657492355,0.7551150217322167,0.0
Vennilaa - Version 2,0.479831296636747,0.2069674348155361,0.6770503281237021,0.048897682306387795,0.004453125264286705,8.10272536687631e-05,0.75,0.6722580645161291,0.4545454545454546,0.5513149847094801,0.9215519983038271,0.0
Konjum Manjal,0.5587758191846004,0.049334631613112634,0.25477351750982,0.0382984737139627,0.031124939531201896,0.028616352201257866,0.75,0.32,0.09090909090909091,0.5847910295616718,0.44344323120958334,1.0
Ayilasa,0.5047042283983996,0.07086443795304556,0.538941697224299,0.027699265121537586,0.03175922762316183,0.00022955974842767297,0.75,0.7948387096774192,0.18181818181818182,0.5344750254841998,0.7105904802289833,1.0
Kattana Ponnu,0.6236617281280415,0.06253380936925242,0.3798699372233497,0.04352741661955908,0.011779152726423934,0.09350104821802936,0.75,0.8812903225806452,0.36363636363636365,0.483914373088685,0.6872681013463374,0.0
Oru Maalai,0.7318049097004434,0.3714162068592449,0.3915649067843877,0.022894290559638215,0.06104219453531208,0.0005052410901467505,0.75,0.7832258064516131,0.0,0.7823445463812436,0.7243718859323651,0.0
Ennai Konjum,0.714502000648859,0.17234664070107109,0.40352688478289256,0.01568682871678915,0.13525390129462428,1.7924528301886792e-05,0.75,0.832258064516129,0.8181818181818182,0.7986544342507644,0.8515848616558889,0.0
Oru Naalaikkul,0.7242348869903753,0.0966136535756789,0.43896187119512975,0.01243640474844545,0.39108343171846405,0.017295597484276733,0.75,0.655483870967742,0.5454545454545454,0.7334964322120285,0.8409837803455952,1.0
Hey Baby,0.5241700010814319,0.08666017526777021,0.6167598229437384,0.05610514414923686,0.12151099263549239,0.0,0.75,0.3509677419354839,0.2727272727272727,0.669887869520897,0.8452242128697127,0.0
